"TaxaID","genome_composition","serotype","genotype"
190503,"ssRNA(+)","",""
42631,"IV: ssRNA(+)","",""
112437,"IV: ssRNA(+)","",""
1414644,"IV: ssRNA(+)","",""
460364,"IV: ssRNA(+)","",""
31741,"IV: ssRNA(+)","",""
2170240,"IV: ssRNA(+)","",""
1922832,"IV: ssRNA(+)","",""
1959287,"IV: ssRNA(+)","",""
1239437,"IV: ssRNA(+)","",""
336960,"IV: ssRNA(+)","",""
1239439,"IV: ssRNA(+)","",""
1239441,"IV: ssRNA(+)","",""
246343,"IV: ssRNA(+)","",""
336959,"IV: ssRNA(+)","",""
707882,"IV: ssRNA(+)","",""
622438,"IV: ssRNA(+)","",""
1349999,"IV: ssRNA(+)","",""
70793,"IV: ssRNA(+)","",""
1239565,"IV: ssRNA(+)","",""
12456,"IV: ssRNA(+)","",""
626160,"IV: ssRNA(+)","",""
626164,"IV: ssRNA(+)","",""
626180,"IV: ssRNA(+)","",""
626181,"IV: ssRNA(+)","",""
12701,"IV: ssRNA(+)","",""
35300,"IV: ssRNA(+)","",""
35741,"IV: ssRNA(+)","",""
37130,"IV: ssRNA(+)","",""
43358,"IV: ssRNA(+)","",""
1239574,"IV: ssRNA(+)","",""
1239577,"ssRNA(+)","",""
627538,"IV: ssRNA(+)","",""
1239566,"IV: ssRNA(+)","",""
1538452,"IV: ssRNA(+)","",""
1239567,"IV: ssRNA(+)","",""
566308,"IV: ssRNA(+)","",""
767521,"IV: ssRNA(+)","",""
645687,"IV: ssRNA(+)","",""
568715,"IV: ssRNA(+)","",""
858367,"IV: ssRNA(+)","",""
1137931,"IV: ssRNA(+)","",""
1435485,"IV: ssRNA(+)","",""
1027244,"IV: ssRNA(+)","",""
1027245,"IV: ssRNA(+)","",""
1604873,"IV: ssRNA(+)","",""
1027247,"IV: ssRNA(+)","",""
1027248,"IV: ssRNA(+)","",""
1518575,"IV: ssRNA(+)","",""
1157338,"IV: ssRNA(+)","",""
1662272,"IV: ssRNA(+)","",""
1389204,"IV: ssRNA(+)","",""
1413815,"IV: ssRNA(+)","",""
682382,"IV: ssRNA(+)","",""
1105378,"IV: ssRNA(+)","",""
1254425,"IV: ssRNA(+)","",""
1105379,"IV: ssRNA(+)","",""
1961665,"IV: ssRNA(+)","",""
1961666,"IV: ssRNA(+)","",""
1161132,"IV: ssRNA(+)","",""
1914442,"IV: ssRNA(+)","",""
1671382,"IV: ssRNA(+)","",""
683172,"IV: ssRNA(+)","",""
1247114,"IV: ssRNA(+)","",""
683174,"IV: ssRNA(+)","",""
1247113,"IV: ssRNA(+)","",""
1803394,"IV: ssRNA(+)","",""
1906172,"IV: ssRNA(+)","",""
1906175,"IV: ssRNA(+)","",""
1906170,"IV: ssRNA(+)","",""
1906173,"IV: ssRNA(+)","",""
1522059,"IV: ssRNA(+)","",""
2304505,"IV: ssRNA(+)","",""
1868658,"IV: ssRNA(+)","",""
1074210,"IV: ssRNA(+)","",""
1141625,"IV: ssRNA(+)","",""
1093928,"IV: ssRNA(+)","",""
2220003,"IV: ssRNA(+)","",""
1148496,"IV: ssRNA(+)","",""
1849543,"III: dsRNA","",""
154834,"IV: ssRNA(+)","",""
12639,"VII: dsDNA-RT","",""
259931,"VII: dsDNA-RT","",""
259898,"VII: dsDNA-RT","",""
89623,"VII: dsDNA-RT","",""
28300,"VII: dsDNA-RT","",""
110944,"VII: dsDNA-RT","",""
1128118,"VII: dsDNA-RT","",""
2018685,"VII: dsDNA-RT","",""
2169919,"VII: dsDNA-RT","",""
2169918,"VII: dsDNA-RT","",""
2163996,"VII: dsDNA-RT","",""
2107574,"VII: dsDNA-RT","",""
10406,"VII: dsDNA-RT","",""
41952,"VII: dsDNA-RT","",""
10407,"VII: dsDNA-RT","",""
489460,"VII: dsDNA-RT","",""
106820,"VII: dsDNA-RT","",""
10408,"VII: dsDNA-RT","",""
113194,"VII: dsDNA-RT","",""
489450,"VII: dsDNA-RT","",""
489451,"VII: dsDNA-RT","",""
2764122,"VII: dsDNA-RT","",""
2847137,"VII: dsDNA-RT","",""
1219353,"VII: dsDNA-RT","",""
1219352,"VII: dsDNA-RT","",""
2847138,"VII: dsDNA-RT","",""
1219350,"VII: dsDNA-RT","",""
1219351,"VII: dsDNA-RT","",""
2847141,"VII: dsDNA-RT","",""
1052603,"VII: dsDNA-RT","",""
1052604,"VII: dsDNA-RT","",""
621277,"VII: dsDNA-RT","",""
1282342,"VII: dsDNA-RT","",""
2050037,"VII: dsDNA-RT","",""
2049933,"VII: dsDNA-RT","",""
1508710,"VII: dsDNA-RT","",""
1508711,"VII: dsDNA-RT","",""
1508712,"VII: dsDNA-RT","",""
35269,"VII: dsDNA-RT","",""
68416,"VII: dsDNA-RT","",""
1690672,"VII: dsDNA-RT","",""
1512278,"VII: dsDNA-RT","",""
328670,"VII: dsDNA-RT","",""
1016853,"VII: dsDNA-RT","",""
1476909,"VII: dsDNA-RT","",""
328671,"VII: dsDNA-RT","",""
1016854,"VII: dsDNA-RT","",""
1016855,"VII: dsDNA-RT","",""
1016856,"VII: dsDNA-RT","",""
1016857,"VII: dsDNA-RT","",""
1411991,"VII: dsDNA-RT","",""
2057979,"VII: dsDNA-RT","",""
2560349,"VII: dsDNA-RT","",""
263892,"VII: dsDNA-RT","",""
1940252,"VII: dsDNA-RT","",""
1960255,"VII: dsDNA-RT","",""
2056879,"VII: dsDNA-RT","",""
2056883,"VII: dsDNA-RT","",""
2056884,"VII: dsDNA-RT","",""
2056885,"VII: dsDNA-RT","",""
1960254,"VII: dsDNA-RT","",""
31559,"VII: dsDNA-RT","",""
2169726,"VII: dsDNA-RT","",""
2697535,"VII: dsDNA-RT","",""
2560371,"VII: dsDNA-RT","",""
419782,"VII: dsDNA-RT","",""
174178,"VII: dsDNA-RT","",""
10653,"VII: dsDNA-RT","",""
549205,"VII: dsDNA-RT","",""
1619899,"VII: dsDNA-RT","",""
2169727,"VII: dsDNA-RT","",""
2011125,"VII: dsDNA-RT","",""
1755696,"VII: dsDNA-RT","",""
2169728,"VII: dsDNA-RT","",""
380669,"VII: dsDNA-RT","",""
446549,"VII: dsDNA-RT","",""
1034096,"VII: dsDNA-RT","",""
157270,"VII: dsDNA-RT","",""
1471299,"VII: dsDNA-RT","",""
2052838,"VII: dsDNA-RT","",""
1050407,"VII: dsDNA-RT","",""
2731270,"VII: dsDNA-RT","",""
2020956,"VII: dsDNA-RT","",""
218387,"VII: dsDNA-RT","",""
1227557,"VII: dsDNA-RT","",""
1505530,"VII: dsDNA-RT","",""
2033633,"VII: dsDNA-RT","",""
262957,"VII: dsDNA-RT","",""
2528410,"VII: dsDNA-RT","",""
198310,"VII: dsDNA-RT","",""
1960252,"VII: dsDNA-RT","",""
1960253,"VII: dsDNA-RT","",""
362398,"VII: dsDNA-RT","",""
362399,"VII: dsDNA-RT","",""
2034762,"VII: dsDNA-RT","",""
1634914,"VII: dsDNA-RT","",""
178354,"VII: dsDNA-RT","",""
1973265,"VII: dsDNA-RT","",""
1561150,"VII: dsDNA-RT","",""
1016852,"VII: dsDNA-RT","",""
69577,"VII: dsDNA-RT","",""
334778,"VII: dsDNA-RT","",""
2056878,"VII: dsDNA-RT","",""
2056880,"VII: dsDNA-RT","",""
2056881,"VII: dsDNA-RT","",""
2056882,"VII: dsDNA-RT","",""
2056886,"VII: dsDNA-RT","",""
52996,"VII: dsDNA-RT","",""
1459800,"VII: dsDNA-RT","",""
671126,"VII: dsDNA-RT","",""
647294,"VII: dsDNA-RT","",""
1808970,"VII: dsDNA-RT","",""
1711685,"VII: dsDNA-RT","",""
10640,"VII: dsDNA-RT","",""
10641,"VII: dsDNA-RT","",""
213888,"VII: dsDNA-RT","",""
10649,"VII: dsDNA-RT","",""
264076,"VII: dsDNA-RT","",""
515320,"VII: dsDNA-RT","",""
194445,"VII: dsDNA-RT","",""
1221449,"VII: dsDNA-RT","",""
47903,"VII: dsDNA-RT","",""
1077151,"VII: dsDNA-RT","",""
515444,"VII: dsDNA-RT","",""
38062,"VII: dsDNA-RT","",""
2713640,"VII: dsDNA-RT","",""
930168,"VII: dsDNA-RT","",""
2303485,"VII: dsDNA-RT","",""
59504,"VII: dsDNA-RT","",""
1213588,"VII: dsDNA-RT","",""
587370,"VII: dsDNA-RT","",""
995049,"VII: dsDNA-RT","",""
107324,"VII: dsDNA-RT","",""
172220,"VII: dsDNA-RT","",""
175814,"VII: dsDNA-RT","",""
35593,"VII: dsDNA-RT","",""
10651,"VII: dsDNA-RT","",""
1848040,"VII: dsDNA-RT","",""
10654,"VII: dsDNA-RT","",""
1751715,"VII: dsDNA-RT","",""
2267679,"VII: dsDNA-RT","",""
2083181,"VI: ssRNA-RT","",""
2052899,"VI: ssRNA-RT","",""
11870,"VI: ssRNA-RT","",""
11864,"VI: ssRNA-RT","",""
11946,"VI: ssRNA-RT","",""
363745,"VI: ssRNA-RT","",""
1401444,"VI: ssRNA-RT","",""
11866,"VI: ssRNA-RT","",""
11868,"VI: ssRNA-RT","",""
11878,"VI: ssRNA-RT","",""
11885,"VI: ssRNA-RT","",""
11886,"VI: ssRNA-RT","",""
354090,"VI: ssRNA-RT","",""
11884,"VI: ssRNA-RT","",""
11958,"VI: ssRNA-RT","",""
11867,"VI: ssRNA-RT","",""
11874,"VI: ssRNA-RT","",""
11961,"VI: ssRNA-RT","",""
11746,"VI: ssRNA-RT","",""
11855,"VI: ssRNA-RT","",""
1048243,"VI: ssRNA-RT","",""
1051323,"VI: ssRNA-RT","",""
11942,"VI: ssRNA-RT","",""
39068,"VI: ssRNA-RT","",""
11757,"VI: ssRNA-RT","",""
11856,"VI: ssRNA-RT","",""
11857,"VI: ssRNA-RT","",""
1822365,"VI: ssRNA-RT","",""
1622024,"VI: ssRNA-RT","",""
239365,"VI: ssRNA-RT","",""
69576,"VI: ssRNA-RT","",""
723802,"VI: ssRNA-RT","",""
1904439,"VI: ssRNA-RT","",""
11901,"VI: ssRNA-RT","",""
194440,"VI: ssRNA-RT","",""
11908,"VI: ssRNA-RT","",""
11909,"VI: ssRNA-RT","",""
36368,"VI: ssRNA-RT","",""
33748,"VI: ssRNA-RT","",""
194443,"VI: ssRNA-RT","",""
28332,"VI: ssRNA-RT","",""
318279,"VI: ssRNA-RT","",""
481147,"VI: ssRNA-RT","",""
39720,"VI: ssRNA-RT","",""
64462,"VI: ssRNA-RT","",""
64461,"VI: ssRNA-RT","",""
11768,"VI: ssRNA-RT","",""
353765,"VI: ssRNA-RT","",""
11840,"VI: ssRNA-RT","",""
394239,"VI: ssRNA-RT","",""
1147756,"VI: ssRNA-RT","",""
11809,"VI: ssRNA-RT","",""
11786,"VI: ssRNA-RT","",""
11791,"VI: ssRNA-RT","",""
11795,"VI: ssRNA-RT","",""
11801,"VI: ssRNA-RT","",""
933438,"VI: ssRNA-RT","",""
188539,"VI: ssRNA-RT","",""
11792,"VI: ssRNA-RT","",""
114654,"VI: ssRNA-RT","",""
1511762,"VI: ssRNA-RT","",""
44561,"VI: ssRNA-RT","",""
75986,"VI: ssRNA-RT","",""
1511763,"VI: ssRNA-RT","",""
11938,"VI: ssRNA-RT","",""
11837,"VI: ssRNA-RT","",""
61673,"VI: ssRNA-RT","",""
194958,"VI: ssRNA-RT","",""
194959,"VI: ssRNA-RT","",""
509154,"VI: ssRNA-RT","",""
168238,"VI: ssRNA-RT","",""
11636,"VI: ssRNA-RT","",""
1400257,"VI: ssRNA-RT","",""
11780,"VI: ssRNA-RT","",""
11970,"VI: ssRNA-RT","",""
11788,"VI: ssRNA-RT","",""
11764,"VI: ssRNA-RT","",""
1038068,"VI: ssRNA-RT","",""
438045,"VI: ssRNA-RT","",""
749340,"VI: ssRNA-RT","",""
1049224,"VI: ssRNA-RT","",""
356663,"VI: ssRNA-RT","",""
356664,"VI: ssRNA-RT","",""
373193,"VI: ssRNA-RT","",""
11830,"VI: ssRNA-RT","",""
590745,"VI: ssRNA-RT","",""
11834,"VI: ssRNA-RT","",""
11819,"VI: ssRNA-RT","",""
11657,"VI: ssRNA-RT","",""
11660,"VI: ssRNA-RT","",""
621214,"VI: ssRNA-RT","",""
507757,"VI: ssRNA-RT","",""
254355,"VI: ssRNA-RT","",""
11665,"VI: ssRNA-RT","",""
11673,"VI: ssRNA-RT","",""
11676,"VI: ssRNA-RT","",""
11709,"VI: ssRNA-RT","",""
36370,"VI: ssRNA-RT","",""
12721,"VI: ssRNA-RT","",""
32615,"VI: ssRNA-RT","",""
11723,"VI: ssRNA-RT","",""
1454033,"VI: ssRNA-RT","",""
159122,"VI: ssRNA-RT","",""
2169971,"VI: ssRNA-RT","",""
11663,"VI: ssRNA-RT","",""
40270,"VI: ssRNA-RT","",""
207343,"VI: ssRNA-RT","",""
109270,"VI: ssRNA-RT","",""
2849477,"VI: ssRNA-RT","",""
53182,"VI: ssRNA-RT","",""
2169894,"VI: ssRNA-RT","",""
2170139,"VI: ssRNA-RT","",""
221703,"VI: ssRNA-RT","",""
2170194,"VI: ssRNA-RT","",""
2170195,"VI: ssRNA-RT","",""
2170197,"VI: ssRNA-RT","",""
2170198,"VI: ssRNA-RT","",""
2170199,"VI: ssRNA-RT","",""
2170200,"VI: ssRNA-RT","",""
2170201,"VI: ssRNA-RT","",""
2170203,"VI: ssRNA-RT","",""
2170204,"VI: ssRNA-RT","",""
2170205,"VI: ssRNA-RT","",""
2170206,"VI: ssRNA-RT","",""
338079,"VI: ssRNA-RT","",""
338478,"VI: ssRNA-RT","",""
11642,"VI: ssRNA-RT","",""
11641,"VI: ssRNA-RT","",""
11963,"VI: ssRNA-RT","",""
348296,"VI: ssRNA-RT","",""
93465,"VI: ssRNA-RT","",""
1435008,"VI: ssRNA-RT","",""
166122,"VI: ssRNA-RT","",""
2320522,"VI: ssRNA-RT","",""
980635,"VI: ssRNA-RT","",""
204873,"VI: ssRNA-RT","",""
2250469,"III: dsRNA","",""
1740646,"III: dsRNA","",""
1529605,"III: dsRNA","",""
2546034,"dsRNA","",""
2509266,"dsRNA","",""
2164101,"III: dsRNA","",""
2485923,"III: dsRNA","",""
230604,"IV: ssRNA(+)","",""
1343493,"III: dsRNA","",""
12881,"IV: ssRNA(+)","",""
1611875,"IV: ssRNA(+)","",""
1532031,"III: dsRNA","",""
1054649,"III: dsRNA","",""
1568973,"III: dsRNA","",""
862944,"III: dsRNA","",""
1565088,"III: dsRNA","",""
1329781,"III: dsRNA","",""
1678177,"III: dsRNA","",""
1678178,"III: dsRNA","",""
1678160,"III: dsRNA","",""
459770,"III: dsRNA","",""
687917,"III: dsRNA","",""
1848042,"III: dsRNA","",""
1848169,"III: dsRNA","",""
1849542,"III: dsRNA","",""
1150353,"III: dsRNA","",""
1211481,"III: dsRNA","",""
758865,"III: dsRNA","",""
12450,"III: dsRNA","",""
1181310,"III: dsRNA","",""
862943,"III: dsRNA","",""
2305250,"III: dsRNA","",""
1934322,"III: dsRNA","",""
2305465,"III: dsRNA","",""
1670975,"III: dsRNA","",""
2094187,"III: dsRNA","",""
2025595,"IV: ssRNA(+)","",""
1930920,"IV/V: ssRNA","",""
1926997,"IV/V: ssRNA(+/-)","",""
1926998,"IV: ssRNA(+)","",""
1930921,"IV/V: ssRNA","",""
2079458,"III: dsRNA","",""
2303160,"III: dsRNA","",""
1133557,"III: dsRNA","",""
1922352,"RNA","",""
1922353,"RNA","",""
1922354,"RNA","",""
1922355,"RNA","",""
1922356,"RNA","",""
1922357,"RNA","",""
1922359,"RNA","",""
1922360,"RNA","",""
1922361,"RNA","",""
1922362,"RNA","",""
1922365,"RNA","",""
1922368,"RNA","",""
1922370,"RNA","",""
1922376,"RNA","",""
1922379,"RNA","",""
1922381,"RNA","",""
1922387,"RNA","",""
1922385,"RNA","",""
1922386,"RNA","",""
1922388,"RNA","",""
1922392,"RNA","",""
1922428,"RNA","",""
1922429,"RNA","",""
1922430,"RNA","",""
1922431,"RNA","",""
1922432,"RNA","",""
1922433,"RNA","",""
1922434,"RNA","",""
1922435,"RNA","",""
1922436,"RNA","",""
1922437,"RNA","",""
1922438,"RNA","",""
1922439,"RNA","",""
1922440,"RNA","",""
1922441,"RNA","",""
1922442,"RNA","",""
1922443,"RNA","",""
1922444,"RNA","",""
1922445,"RNA","",""
1922446,"RNA","",""
1922447,"RNA","",""
1922448,"RNA","",""
1922449,"RNA","",""
1922450,"RNA","",""
1922451,"RNA","",""
1922452,"RNA","",""
1922454,"RNA","",""
1922455,"RNA","",""
1922456,"RNA","",""
1922458,"RNA","",""
1922460,"RNA","",""
1922461,"RNA","",""
1922464,"RNA","",""
1922471,"RNA","",""
1922483,"RNA","",""
1922487,"RNA","",""
1922492,"RNA","",""
1922493,"RNA","",""
1922496,"RNA","",""
1922497,"RNA","",""
1922498,"RNA","",""
1922499,"RNA","",""
1922504,"RNA","",""
1922513,"RNA","",""
1922524,"RNA","",""
1922525,"RNA","",""
1922527,"RNA","",""
1922528,"RNA","",""
1922529,"RNA","",""
1922530,"RNA","",""
1922531,"RNA","",""
1922532,"RNA","",""
1922533,"RNA","",""
1922534,"RNA","",""
1922535,"RNA","",""
1922536,"RNA","",""
1922538,"RNA","",""
1922539,"RNA","",""
1922540,"RNA","",""
1922541,"RNA","",""
1922542,"RNA","",""
1922543,"RNA","",""
1922544,"RNA","",""
1922545,"RNA","",""
1922546,"RNA","",""
1922547,"RNA","",""
1922548,"RNA","",""
1922549,"RNA","",""
1922550,"RNA","",""
1922551,"RNA","",""
1922552,"RNA","",""
1922553,"RNA","",""
1922554,"RNA","",""
1922556,"RNA","",""
1922557,"RNA","",""
1922558,"RNA","",""
1922559,"RNA","",""
1922560,"RNA","",""
1922561,"RNA","",""
1922562,"RNA","",""
1922563,"RNA","",""
1922564,"RNA","",""
1922566,"RNA","",""
1922567,"RNA","",""
1922569,"RNA","",""
1922570,"RNA","",""
1922571,"RNA","",""
1922573,"RNA","",""
1922575,"RNA","",""
1922576,"RNA","",""
1922578,"RNA","",""
1922582,"RNA","",""
1922583,"RNA","",""
1922584,"RNA","",""
1922585,"RNA","",""
1922586,"RNA","",""
1922587,"RNA","",""
1922588,"RNA","",""
1922589,"RNA","",""
1922590,"RNA","",""
1922591,"RNA","",""
1922592,"RNA","",""
1922593,"RNA","",""
1922594,"RNA","",""
1922595,"RNA","",""
1922596,"RNA","",""
1922597,"RNA","",""
1922598,"RNA","",""
1922599,"RNA","",""
1922600,"RNA","",""
1922601,"RNA","",""
1922602,"RNA","",""
1922603,"RNA","",""
1922604,"RNA","",""
1922605,"RNA","",""
1922606,"RNA","",""
1922607,"RNA","",""
1922608,"RNA","",""
1922609,"RNA","",""
1922610,"RNA","",""
1922611,"RNA","",""
1922612,"RNA","",""
1922613,"RNA","",""
1922614,"RNA","",""
1922615,"RNA","",""
1922616,"RNA","",""
1922617,"RNA","",""
1922618,"RNA","",""
1922619,"RNA","",""
1922620,"RNA","",""
1922621,"RNA","",""
1922622,"RNA","",""
1922624,"RNA","",""
1922626,"RNA","",""
1922627,"RNA","",""
1922628,"RNA","",""
1922629,"RNA","",""
1922630,"RNA","",""
1922631,"RNA","",""
1922632,"RNA","",""
1922633,"RNA","",""
1922634,"RNA","",""
1922636,"RNA","",""
1922637,"RNA","",""
1922638,"RNA","",""
1922639,"RNA","",""
1922641,"RNA","",""
1922644,"RNA","",""
1922645,"RNA","",""
1922646,"RNA","",""
1922647,"RNA","",""
1922648,"RNA","",""
1922657,"RNA","",""
1922658,"RNA","",""
1922659,"RNA","",""
1922660,"RNA","",""
1922661,"RNA","",""
1922662,"RNA","",""
1922666,"RNA","",""
1922667,"RNA","",""
1922668,"RNA","",""
1922669,"RNA","",""
1922670,"RNA","",""
1922671,"RNA","",""
1922672,"RNA","",""
1922673,"RNA","",""
1922674,"RNA","",""
1922675,"RNA","",""
1922676,"RNA","",""
1922677,"RNA","",""
1922680,"RNA","",""
1922681,"RNA","",""
1922682,"RNA","",""
1922683,"RNA","",""
1922684,"RNA","",""
1922685,"RNA","",""
1922686,"RNA","",""
1922687,"RNA","",""
1922688,"RNA","",""
1922689,"RNA","",""
1922690,"RNA","",""
1922691,"RNA","",""
1922692,"RNA","",""
1922693,"RNA","",""
1922694,"RNA","",""
1922695,"RNA","",""
1922696,"RNA","",""
1922697,"RNA","",""
1922698,"RNA","",""
1922699,"RNA","",""
1922700,"RNA","",""
1922701,"RNA","",""
1922702,"RNA","",""
1922703,"RNA","",""
1922704,"RNA","",""
1922705,"RNA","",""
1922706,"RNA","",""
1922707,"RNA","",""
1922708,"RNA","",""
1922709,"RNA","",""
1922710,"RNA","",""
1922711,"RNA","",""
1922712,"RNA","",""
1922713,"RNA","",""
1922714,"RNA","",""
1922715,"RNA","",""
1922716,"RNA","",""
1922717,"RNA","",""
1922718,"RNA","",""
1922719,"RNA","",""
1922720,"RNA","",""
1922721,"RNA","",""
1922722,"RNA","",""
1922723,"RNA","",""
1922724,"RNA","",""
1922725,"RNA","",""
1922726,"RNA","",""
1922728,"RNA","",""
1922729,"RNA","",""
1922730,"RNA","",""
1922734,"RNA","",""
1922736,"RNA","",""
1922737,"RNA","",""
1922738,"RNA","",""
1922740,"RNA","",""
1922741,"RNA","",""
1922742,"RNA","",""
1922743,"RNA","",""
1922744,"RNA","",""
1922745,"RNA","",""
1922746,"RNA","",""
1922748,"RNA","",""
1922749,"RNA","",""
1922750,"RNA","",""
1922751,"RNA","",""
1922752,"RNA","",""
1922753,"RNA","",""
1922754,"RNA","",""
1922755,"RNA","",""
1922756,"RNA","",""
1922757,"RNA","",""
1922758,"RNA","",""
1922759,"RNA","",""
1922760,"RNA","",""
1922761,"RNA","",""
1922764,"RNA","",""
1922765,"RNA","",""
1922766,"RNA","",""
1922767,"RNA","",""
1922768,"RNA","",""
1922769,"RNA","",""
1922770,"RNA","",""
1922771,"RNA","",""
1922772,"RNA","",""
1922776,"RNA","",""
1922777,"RNA","",""
1922778,"RNA","",""
1922779,"RNA","",""
1922782,"RNA","",""
1922783,"RNA","",""
1922784,"RNA","",""
1922785,"RNA","",""
1922786,"RNA","",""
1922787,"RNA","",""
1922788,"RNA","",""
1922789,"RNA","",""
1922791,"RNA","",""
1922792,"RNA","",""
1922793,"RNA","",""
1922794,"RNA","",""
1922795,"RNA","",""
1922796,"RNA","",""
1922797,"RNA","",""
1922798,"RNA","",""
1922799,"RNA","",""
1922800,"RNA","",""
1922801,"RNA","",""
1922802,"RNA","",""
1922803,"RNA","",""
1922804,"RNA","",""
1922805,"RNA","",""
1922807,"RNA","",""
1922808,"RNA","",""
1922809,"RNA","",""
1922810,"RNA","",""
1922811,"RNA","",""
1922812,"RNA","",""
1922813,"RNA","",""
1922814,"RNA","",""
1922815,"RNA","",""
1922816,"RNA","",""
1922817,"RNA","",""
1922818,"RNA","",""
1922819,"RNA","",""
1922820,"RNA","",""
1922821,"RNA","",""
1922822,"RNA","",""
1922823,"RNA","",""
1922824,"RNA","",""
1922826,"RNA","",""
1922827,"RNA","",""
1922833,"RNA","",""
1922835,"RNA","",""
1922836,"RNA","",""
1922837,"RNA","",""
1922860,"RNA","",""
1922861,"RNA","",""
1922866,"RNA","",""
1922867,"RNA","",""
1922868,"RNA","",""
1922870,"RNA","",""
1922873,"RNA","",""
1922874,"RNA","",""
1922875,"RNA","",""
1922876,"RNA","",""
1922877,"RNA","",""
1922878,"RNA","",""
1922879,"RNA","",""
1922883,"RNA","",""
1922892,"RNA","",""
1922893,"RNA","",""
1922894,"RNA","",""
1922895,"RNA","",""
1922896,"RNA","",""
1922898,"RNA","",""
1922899,"RNA","",""
1922900,"RNA","",""
1922901,"RNA","",""
1922902,"RNA","",""
1922905,"RNA","",""
1922922,"RNA","",""
1922923,"RNA","",""
1922925,"RNA","",""
1922926,"RNA","",""
1922927,"RNA","",""
1922928,"RNA","",""
1922930,"RNA","",""
1922931,"RNA","",""
1922932,"RNA","",""
1922933,"RNA","",""
1922936,"RNA","",""
1922938,"RNA","",""
1922941,"RNA","",""
1922942,"RNA","",""
1922943,"RNA","",""
1922945,"RNA","",""
1922947,"RNA","",""
1922948,"RNA","",""
1922949,"RNA","",""
1922950,"RNA","",""
1922952,"RNA","",""
1922953,"RNA","",""
1922954,"RNA","",""
1922955,"RNA","",""
1922956,"RNA","",""
1922957,"RNA","",""
1922958,"RNA","",""
1922959,"RNA","",""
1922960,"RNA","",""
1922962,"RNA","",""
1922972,"RNA","",""
1922988,"RNA","",""
1922989,"RNA","",""
1922990,"RNA","",""
1922993,"RNA","",""
1922997,"RNA","",""
1922998,"RNA","",""
1922999,"RNA","",""
1923000,"RNA","",""
1923001,"RNA","",""
1923002,"RNA","",""
1923009,"RNA","",""
1923011,"RNA","",""
1923012,"RNA","",""
1923017,"RNA","",""
1923073,"RNA","",""
1923074,"RNA","",""
1923075,"RNA","",""
1923076,"RNA","",""
1923077,"RNA","",""
1923078,"RNA","",""
1923079,"RNA","",""
1923080,"RNA","",""
1923081,"RNA","",""
1923082,"RNA","",""
1923083,"RNA","",""
1923088,"RNA","",""
1923089,"RNA","",""
1923090,"RNA","",""
1923091,"RNA","",""
1923092,"RNA","",""
1923093,"RNA","",""
1923094,"RNA","",""
1923095,"RNA","",""
1923096,"RNA","",""
1923097,"RNA","",""
1923099,"RNA","",""
1923100,"RNA","",""
1923101,"RNA","",""
1923102,"RNA","",""
1923104,"RNA","",""
1923105,"RNA","",""
1923106,"RNA","",""
1923107,"RNA","",""
1923108,"RNA","",""
1923109,"RNA","",""
1923110,"RNA","",""
1923111,"RNA","",""
1923112,"RNA","",""
1923113,"RNA","",""
1923114,"RNA","",""
1923115,"RNA","",""
1923116,"RNA","",""
1923117,"RNA","",""
1923118,"RNA","",""
1923119,"RNA","",""
1923120,"RNA","",""
1923121,"RNA","",""
1923122,"RNA","",""
1923123,"RNA","",""
1923124,"RNA","",""
1923125,"RNA","",""
1923126,"RNA","",""
1923127,"RNA","",""
1923128,"RNA","",""
1923129,"RNA","",""
1923130,"RNA","",""
1923131,"RNA","",""
1923132,"RNA","",""
1923133,"RNA","",""
1923134,"RNA","",""
1923135,"RNA","",""
1923136,"RNA","",""
1923137,"RNA","",""
1923138,"RNA","",""
1923140,"RNA","",""
1923141,"RNA","",""
1923142,"RNA","",""
1923143,"RNA","",""
1923144,"RNA","",""
1923145,"RNA","",""
1923146,"RNA","",""
1923147,"RNA","",""
1923148,"RNA","",""
1923149,"RNA","",""
1923150,"RNA","",""
1923151,"RNA","",""
1923152,"RNA","",""
1923153,"RNA","",""
1923154,"RNA","",""
1923155,"RNA","",""
1923156,"RNA","",""
1923157,"RNA","",""
1923158,"RNA","",""
1923159,"RNA","",""
1923160,"RNA","",""
1923161,"RNA","",""
1923162,"RNA","",""
1923163,"RNA","",""
1923164,"RNA","",""
1923165,"RNA","",""
1923168,"RNA","",""
1923169,"RNA","",""
1923170,"RNA","",""
1923185,"RNA","",""
1923186,"RNA","",""
1923194,"RNA","",""
1923195,"RNA","",""
1923196,"RNA","",""
1923197,"RNA","",""
1923198,"RNA","",""
1923199,"RNA","",""
1923200,"RNA","",""
1923201,"RNA","",""
1923203,"RNA","",""
1923204,"RNA","",""
1923205,"RNA","",""
1923206,"RNA","",""
1923208,"RNA","",""
1923209,"RNA","",""
1923210,"RNA","",""
1923211,"RNA","",""
1923212,"RNA","",""
1923213,"RNA","",""
1923214,"RNA","",""
1923215,"RNA","",""
1923216,"RNA","",""
1923217,"RNA","",""
1923218,"RNA","",""
1923219,"RNA","",""
1923220,"RNA","",""
1923221,"RNA","",""
1923222,"RNA","",""
1923223,"RNA","",""
1923224,"RNA","",""
1923225,"RNA","",""
1923228,"RNA","",""
1923229,"RNA","",""
1923230,"RNA","",""
1923231,"RNA","",""
1923232,"RNA","",""
1923233,"RNA","",""
1923234,"RNA","",""
1923235,"RNA","",""
